Id tin ,Tieu de tin ,Dia diem tuyen dung ,Tinh thanh tuyen dung ,Chuc vu ,Muc luong ,Hinh thuc lam viec ,Nhu cau,Nganh nghe ,Linh vuc ,Kinh nghiem ,Id cong ty 
784240,quan ly toa nha,tang 6 so 269 Ton Duc Thang,Ha Noi,Truong nhom,7 - 10 trieu,Toan thoi gian co dinh,1,Hanh chinh - Van phong,quan ly toa nha van phong,1 - 2 nam kinh nghiem,208309
783335,Viec lam Moi,8 nguyen thi bup phuong hiep thanh quan 12,Ho Chi Minh,Nhan vien,Thoa thuan,Khac,1,"Viec lam ban hang, Sinh vien lam them, Nganh nghe khac",luong 7 trieu,Khong yeu cau,208323
781236,thiet ke rap so do - lam theo mau co san,"35/23 duong to ky, phuong Trung My Tay, q12, hcm",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Det may - Da giay, Thiet ke web",nhan vien phat trien kinh doanh,0 - 1 nam kinh nghiem,208367
781704,NHAN VIEN QC TU DIEN,KCN THACH THAT,Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,"Co khi - Che tao, Dien - Dien tu",nhan vien qc co khi,1 - 2 nam kinh nghiem,208401
784370,Quan li lop hoc Full Time Part Time,66 Tran Dai Nghia-Hai Ba Trung-Ha Noi,Ha Noi,Moi Tot Nghiep,3 - 5 trieu,Ban thoi gian,1,"Dich vu, Giao duc - Dao tao, Nganh nghe khac",tro giang tieng anh part time,Khong yeu cau,208439
782176,Kien truc su,so 29 ngo 106 Hoang Quoc Viet,Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,"Kien truc - Tk noi that, Xay dung, Ky thuat",Thiet Ke Kien Truc,2 - 5 nam kinh nghiem,208503
781113,Nhan vien Ky thuat Toa nha,so 29 ngo 106 Hoang Quoc Viet,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Dien - Dien tu, Dien tu vien thong, Ky thuat",quan ly ky thuat toa nha,1 - 2 nam kinh nghiem,208503
783627,Nhan vien Thiet Ke,Ngo 82 Nguyen An Ninh Hoang Mai Ha Noi,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Thiet ke - My thuat,chuyen vien thiet ke,0 - 1 nam kinh nghiem,208516
784329,Nhan vien Tu van Online,"35 Chua Lang, Dong Da, Ha Noi",Ha Noi,Moi Tot Nghiep,5 - 7 trieu,Toan thoi gian co dinh,1,"Cham soc khach hang, Nganh nghe khac, Telesales",telesale online,Khong yeu cau,208528
783360,Nhan vien Kinh Doanh,45 Tan Lap - Linh Trung - Thu Duc - TP HCM,Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,Nhan vien kinh doanh,nhan vien phat trien kinh doanh,Khong yeu cau,208596
781933,Nhan Vien Phat Trien Thi Truong,Ngo 66 Khuc Thua Du,Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"KD bat dong san, Xuat - nhap khau, Phat trien thi truong",nhan vien kinh doanh thi truong,0 - 1 nam kinh nghiem,208702
780537,Nhan vien ke toan tong hop,"Gleximco, le trong tan, thanh xuan, hn",Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"Ke toan - Kiem toan, Thuc pham - Do uong",ke toan tong hop,1 - 2 nam kinh nghiem,208703
782604,Can bo phap ly dia ban kv Ha Noi,68 quan Ba Dinh Ha Noi,Ha Noi,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,1,"Luat - Phap ly, Nganh nghe khac, Tai chinh",phap che khong yeu cau kinh nghiem,Khong yeu cau,208748
781744,Tuyen can bo phap ly dia ban KV Hue,20 Tp pho Hue Tinh Thua Thien Hue,Thua Thien Hue,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,1,"Nganh nghe khac, Luat - Phap ly, Tai chinh",phap che khong yeu cau kinh nghiem,Khong yeu cau,208748
780702,Can bo phap ly dia ban kv Kon Tum,12 Thanh Pho Kon Tum,Kon Tum,Nhan vien,20 - 30 trieu,Toan thoi gian co dinh,1,"Luat - Phap ly, Nganh nghe khac, Tai chinh",phap che khong yeu cau kinh nghiem,Khong yeu cau,208748
781902,Tuyen Content Marketing quan 9 (partime hoac thuc tap quan 9),"228 duong III, phuong Phuoc Long B, thanh pho Thu Duc",Ho Chi Minh,Thuc tap sinh,1 - 3 trieu,Ban thoi gian,1,Marketing - PR,Content Marketing,0 - 1 nam kinh nghiem,208787
782215,Cty can tuyen nhan vien lao dong pho thong,59/18,Binh Duong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Lao dong pho thong,Cong Nhan,Khong yeu cau,208801
780826,TUYEN GAP KIEN TRUC SU NOI THAT (HA NOI),,Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,"Kien truc - Tk noi that, Thiet ke - My thuat",nhan vien hanh chinh khong can kinh nghiem,1 - 2 nam kinh nghiem,208813
781032,Nhan vien truc page thoi trang,so 11 â€“ Lo 1E â€“ Trung Yen â€“ Trung Hoa â€“ Cau Giay â€“ Ha Noi:cs2 4/153 Tran Cung â€“ Co Nhue 1 â€“ Ha Noi:cs3:91 Dai An â€“ Van Quan â€“ Ha Dong â€“ Ha Noi,Ha Noi,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,1,"My pham - Thoi trang - Trang suc, Viec lam thoi vu, Nhan vien kinh doanh",Kinh Doanh Thoi Trang,Khong yeu cau,208861
780941,Content Marketing,So 7 Nguyen Van Vinh,Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,1,Marketing - PR,Facebook,Khong yeu cau,208862
780936,Nhan vien Le tan,So 7 Nguyen Van Vinh Phuong 4 Quan Tan Binh,Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,"Cham soc khach hang, Le tan - PG - PB",Le Tan Nu,Khong yeu cau,208862
783689,Truong nhom Marketing Luong tu 10-20tr,350 Nguyen Van Luong Phuong 16 Go Vap Ho Chi Minh,Ho Chi Minh,Truong nhom,15 - 20 trieu,Toan thoi gian co dinh,1,"Tiep thi - Quang cao, Truyen thong, Marketing - PR",brand marketing,1 - 2 nam kinh nghiem,208871
781131,Nhan vien TELESALE,So 1890 duong kha van can,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Hanh chinh - Van phong, Telesales",nhan vien hanh chinh,Khong yeu cau,208896
780468,Nhan vien truc pange cong ty,So 1890 duong kha van can,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Cham soc khach hang,nhan vien cham soc khach hang,Khong yeu cau,208896
781334,Nhan vien Bao Ve Showroom moi,Thu Duc,Ho Chi Minh,Nhan vien,7 - 10 trieu,Khac,1,Bao ve,nhan vien an ninh,Khong yeu cau,208905
780855,Nhan Vien Tiep Nhan Bao Hanh,"37 Ngo 121 Thai Ha, Phuong Trung Liet, Quan Dong Da",Ha Noi,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,"Ky thuat, Cham soc khach hang",Ky Thuat Bao Hanh,0 - 1 nam kinh nghiem,208905
783829,Tuyen gap nhan vien kinh doanh,A24/120 Hoang Quoc Viet,Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,Nhan vien kinh doanh,Nhan Vien Sale Online,Khong yeu cau,208938
782159,TIEU HOC BACH DUONG TUYEN DUNG HIEU TRUONG VA PHO HIEU TRUONG,"Lo 13 Nguyen Cong Thai, khu do thi Dai Kim, Hoang Mai, Ha Noi",Ha Noi,Quan ly cap cao,Thoa thuan,Toan thoi gian co dinh,1,Giao duc - Dao tao,nhan vien ky thuat,2 - 5 nam kinh nghiem,208953
783048,"Can gap 2 nhan vien phu ban do uong nhu ca phe, tra sua",Duong D9 Tay Thanh Tan Phu,Ho Chi Minh,Nhan vien,3 - 5 trieu,Ban thoi gian tam thoi,1,"Viec lam thoi vu, Viec lam ban hang, Sinh vien lam them",sinh vien ban cafe,Khong yeu cau,208963
781166,Cong Ty Bao Hiem AIA Tuyen Dung Chuyen Vien Hoach Dinh Tai Chinh Thang 5 2021,"Tang 15, vincom center, 72 Le Thanh Ton, Phuong Ben Nghe, Quan 1, TPHCM",Ho Chi Minh,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,1,"Bao hiem, Tu van, Nhan vien kinh doanh",nhan vien kinh doanh bao hiem,Khong yeu cau,208985
782068,Nhan Vien Ban Hang Laptop,"02 Hoang Hoa Tham, Phuong 12, Tan Binh",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Viec lam ban hang,nhan vien tu van ban hang,0 - 1 nam kinh nghiem,209002
781552,Nhan Vien Dieu Phoi,Quan 9 TPHCM,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Logistic,nhan vien quan ly kho,0 - 1 nam kinh nghiem,209002
781259,PG PB Hang Dien Thoai,"Khom 5, TT. Van Gia, H. Van Ninh, T. Khanh Hoa",Khanh Hoa,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,Viec lam ban hang,nhan vien tu van ban hang,0 - 1 nam kinh nghiem,209002
780444,Nhan Vien Telesales,"67 Dinh Bo Linh, p. 26, q. Binh Thanh",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Tai chinh,nhan vien tu van tai chinh,Khong yeu cau,209002
781381,Bao Tri xe Co Gioi,Ap Binh Tien 2 xa Duc Hoa Ha huyen Duc Hoa Long An,Long An,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,Bao tri,nhan vien bao tri,1 - 2 nam kinh nghiem,209010
781286,Tai xe lai xe Ben,Ap Binh Tien 2 xa Duc Hoa Ha huyen Duc Hoa Long An,Long An,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Van tai - Lai xe,lai xe ben,1 - 2 nam kinh nghiem,209010
781091,Nhan vien thu ky van phong quan ly chat luong,Ap Binh Tien 2 xa Duc Hoa Ha huyen Duc Hoa Long An,Long An,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Xay dung,tro ly du an xay dung,0 - 1 nam kinh nghiem,209010
781039,Nhan vien van thu Phong HCNS,Ap Binh Tien 2 xa Duc Hoa Ha huyen Duc Hoa Long An,Long An,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Thu vien,nhan vien thu vien,1 - 2 nam kinh nghiem,209010
780540,Quan ly chat luong xay dung,Ap Binh Tien 2 xa Duc Hoa Ha huyen Duc Hoa Long An,Long An,Truong nhom,10 - 15 trieu,Toan thoi gian co dinh,1,Xay dung,giam sat cong trinh,2 - 5 nam kinh nghiem,209010
780623,Nhan Vien Nhap Du Lieu Website tai Quan 12,92/63 LAM THI HO PHUONG TAN CHANH HIEP QUAN 12,Ho Chi Minh,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,1,"Nhap lieu, IT phan mem",nhap lieu online,1 - 2 nam kinh nghiem,209032
780824,Nhan vien kinh doanh tai Ha noi di lam ngay,"Tang 2, Toa nha Tu Hiep, Thanh Tri, Ha Noi",Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"Quan tri kinh doanh, Tiep thi - Quang cao, Tu van",dai dien kinh doanh,Khong yeu cau,209033
781221,NHAN VIEN CHUNG TU FORWARDER,"? Toa nha AB Tower , 76A Le Lai , Phuong Ben Nghe , Q1, TP.HCM ? Phong 805, Tang 8, TD Business center, Lo 22 â€“Le Hong Phong, Q. Ngo Quyen, Hai Phong","Ho Chi Minh, Hai Phong",Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Xuat - nhap khau, Hanh chinh - Van phong",nhan vien ky thuat san xuat,1 - 2 nam kinh nghiem,209053
780474,Sale Admin,975 Tran Hung Dao Phuong 5 Quan 5,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Hanh chinh - Van phong, Thu ky - Tro ly, Quan tri kinh doanh",truong phong sales admin,1 - 2 nam kinh nghiem,209135
780599,Nhan vien Hanh chinh - Nhan su (TP. Thu Duc),"So 15, Duong so 3, Khu dan cu Gia Hoa, Phuong Phuoc Long B, Thanh pho Thu Duc, TP.HCM",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Hanh chinh - Van phong, Ke toan - Kiem toan, Nhan su",nhan vien hanh chinh tong hop,0 - 1 nam kinh nghiem,209136
783156,Truong Nhom Kinh Doanh Forex - Sales Leader,672A28 Phan Van Tri Phuong 10 Quan Go Vap Thanh pho Ho Chi Minh,Ho Chi Minh,Truong Phong,15 - 20 trieu,Toan thoi gian co dinh,1,"Tai chinh, Cham soc khach hang",nhan vien phan tich tai chinh,1 - 2 nam kinh nghiem,209143
783415,Tuyen 10 NVKD co thu nhap cao,Tang 3 Toa GP Invest Building 170 De La Thanh Dong Da Ha Noi,Ha Noi,Nhan vien,Tren 50 trieu,Toan thoi gian co dinh,1,KD bat dong san,chuyen vien bat dong san,Khong yeu cau,209146
782272,Nhan Vien Kinh Doanh - Luong Thuong Hap Dan,Tang 3 Toa GP Invest Building 170 De La Thanh Dong Da Ha Noi,Ha Noi,Nhan vien,Tren 50 trieu,Ban thoi gian,1,KD bat dong san,moi gioi nha dat,Khong yeu cau,209146
781220,VIEC NHE LUONG CAO CHI CO O BAT DONG SAN THO CU,Tang 3 Toa GP Invest Building 170 De La Thanh Dong Da Ha Noi,Ha Noi,Nhan vien,Tren 50 trieu,Toan thoi gian co dinh,1,"KD bat dong san, Viec lam ban hang, Cham soc khach hang",Nhan Vien Kinh Doanh Nha Dat,Khong yeu cau,209146
780716,Nhan vien Thiet ke,"tang 3, 110 Lac Long Quan, Tay Ho, Ha Noi",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Thiet ke - My thuat,nhan vien thiet ke,0 - 1 nam kinh nghiem,209149
781118,Nhan vien Thu hoi no ( ngan hang ),"So 358 Pham Van Bach, Phuong 15, Tan Binh, Ho Chi Minh",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"Luat - Phap ly, Ngan hang - Chung khoan - Dau tu, Tu van",chuyen vien tu van luat,Khong yeu cau,209175
780397,Tuyen nhan vien QA-QC,"Di an, binh duong",Binh Duong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Thong ke,nhan vien thong ke so lieu,Khong yeu cau,209225
781678,NHAN VIEN HANH CHINH NHAN SU,"Xom an, Thon Trieu Khuc, X. Tan Trieu, H. Thanh Tri,Ha Noi",Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Nhan su, Hanh chinh - Van phong",nhan su tien luong,1 - 2 nam kinh nghiem,209246
782823,Nhan vien cham soc khach hang,20 Cong Hoa,Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"Bao hiem, Tai chinh, Viec lam ban hang",nhan vien kinh doanh bao hiem,Khong yeu cau,209264
780653,nhan vien ban hang,,Ha Noi,Nhan vien,7 - 10 trieu,Ban thoi gian,1,Viec lam ban hang,quan ly ban hang online,Khong yeu cau,209297
783813,NHAN VIEN KINH DOANH TAI HA NAM,"KCN Dong Van III, Dong Van, Duy Tien, Ha Nam",Ha Nam,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Nhan vien kinh doanh,Nhan Vien Kinh Doanh Biet Tieng Anh,Khong yeu cau,209328
784007,GIAM SAT BAN HANG KENH SIEU THI,Ho Chi Minh,Ho Chi Minh,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,1,"Nhan vien kinh doanh, Quan tri kinh doanh, Viec lam ban hang",Nhan Vien Kinh Doanh Nha Dat,2 - 5 nam kinh nghiem,209330
781572,NHAN VIEN QUAY DUNG VIDEO,48 to huu,Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"Tiep thi - Quang cao, Thiet ke - My thuat, Nghe thuat - Dien anh",tho quay phim,0 - 1 nam kinh nghiem,209345
780719,[TPHCM] Tuyen dung vi tri Quan ly tiem nang,Lau 5 - 407 To Hien Thanh Quan 10,Ho Chi Minh,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,1,"Bao hiem, Quan ly dieu hanh, Quan tri kinh doanh",bao hiem phi nhan tho,0 - 1 nam kinh nghiem,209365
780476,Quan ly cua toi oi - Ban dang o dau,Lau 5 407 To Hien Thanh Quan 10,Ho Chi Minh,Truong nhom,15 - 20 trieu,Toan thoi gian co dinh,1,"Bao hiem, Quan tri kinh doanh, Tai chinh",Truong Nhom Kinh Doanh,1 - 2 nam kinh nghiem,209365
782404,TUYEN DUNG NHAN VIEN SALE ADMIN SUPPORT,"P407, Tang 4, 88 Pham Ngoc Thach, Dong Da, Ha Noi",Ha Noi,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,1,"Telesales, Cham soc khach hang, Hanh chinh - Van phong",nhan vien tuyen dung,Khong yeu cau,209383
780504,"TUYEN NHAN VIEN HCNS- Van Thu Luong cung 5,5tr 500 phu cap",75 hoang ngan,Ha Noi,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,1,Y te - Duoc,nhan vien ban thuoc,Khong yeu cau,209405
783424,Thuc Tap Sinh Tuyen Dung,"205A Nguyen Xi, phuong 26, quan Binh Thanh, HCM",Ho Chi Minh,Thuc tap sinh,1 - 3 trieu,Toan thoi gian co dinh,1,Nhan su,nhan vien tuyen dung,Khong yeu cau,209406
780687,Nhan vien kho,"109 Ha Duy Phien, Ap 5, Binh My, Cu Chi, TPHCM",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Co khi - Che tao, Ke toan - Kiem toan, Nganh nghe khac",ke toan kho,0 - 1 nam kinh nghiem,209412
781996,Truong Nhom Telesale,"14/12 Than Nhan Trung, phuong 13, quan Tan Binh, TPHCM",Ho Chi Minh,Truong nhom,10 - 15 trieu,Toan thoi gian co dinh,1,"Cham soc khach hang, Telesales, Bao hiem",truong nhom cham soc khach hang,1 - 2 nam kinh nghiem,209440
781253,Quan Ly Phat Trien Kinh Doanh,"79 Duong so 37, Hiep Binh Phuoc, Thu Duc",Ho Chi Minh,Quan ly cap trung,15 - 20 trieu,Khac,1,Tai chinh,chuyen vien kinh te,2 - 5 nam kinh nghiem,209440
780453,Nhan Vien Cham Soc Khach Hang,"So 02 Duong To Ky, Phuong Tan Hung Thuan, Quan 12, TP.HCM",Ho Chi Minh,Moi Tot Nghiep,5 - 7 trieu,Toan thoi gian co dinh,1,Cham soc khach hang,nhan vien cham soc khach hang,Khong yeu cau,209440
783195,Nhan Vien Dao Tao,148 Hoang Quoc Viet,Ha Noi,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"Giao duc - Dao tao, Hanh chinh - Van phong, Nhan su",chuyen vien dao tao noi bo,1 - 2 nam kinh nghiem,209454
783906,nhan vien kinh doanh biet tieng anh,so 17 ngo 140/1/2 Nguyen Xien Thanh Xuan Ha Noi,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Khach san - Nha hang, Nhan vien kinh doanh, Telesales",telesale online,0 - 1 nam kinh nghiem,209532
784299,[QUAN 12]Cham soc khach hang tai chinh khong sale khong KPI lam gio hanh chinh,SO 02 TO KI QUAN 12,Ho Chi Minh,Moi Tot Nghiep,5 - 7 trieu,Toan thoi gian co dinh,1,"Tai chinh, Cham soc khach hang, Thuong mai dien tu",nhan vien tai chinh doanh nghiep,Khong yeu cau,209547
784279,Nhan vien tu van tai chinh FE Credit,Thanh Pho My Tho - Tinh Tien Giang,Tien Giang,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,1,"Tai chinh, Tu van, Nganh nghe khac",nhan vien tu van tai chinh,Khong yeu cau,209547
784038,Cong Tac Vien Tuyen Dung,602 Cong hoa,Ho Chi Minh,Nhan vien,3 - 5 trieu,Khac,1,"Nhan su, Hanh chinh - Van phong",nhan vien tuyen dung,Khong yeu cau,209547
783961,Cham soc khach hang mang ngan hang,so 2 To Ki Phuong Tan Chanh Hiep Quan 12,Ho Chi Minh,Moi Tot Nghiep,5 - 7 trieu,Toan thoi gian co dinh,1,"Tai chinh, Cham soc khach hang, Telesales",chuyen vien tai chinh,Khong yeu cau,209547
780722,Nhan Vien Ky thuat 3D,"351/38 Le Van Sy, Phuong 13, Quan 3",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"Bao chi - Truyen hinh, Tiep thi - Quang cao",chuyen vien quang cao,1 - 2 nam kinh nghiem,209547
780585,NHAN VIEN QUAN LY HO SO KHACH HANG,"77B DUONG SO 9, PHUONG LINH TAY, QUAN THU DUC",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Hanh chinh - Van phong, Cham soc khach hang, Thu ky - Tro ly",thu ky khong can kinh nghiem,0 - 1 nam kinh nghiem,209552
781486,Nhan vien Kinh Doanh O To,"Showroom Noble klasse, 101 Ton Dat Tien, Phuong Tan Phu , Quan 7 , Ho Chi Minh , Viet Nam",Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,Viec lam ban hang,dai dien ban hang,0 - 1 nam kinh nghiem,209557
780430,Tuyen gap - CHUYEN VIEN PR - COPYWRITER,"Toa nha CASA Tower, 324 Ly Thuong Kiet, Phuong 14, Quan 10, TP. Ho Chi Minh.",Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,"Marketing - PR, KD bat dong san, Phat trien thi truong",luong 15 trieu,1 - 2 nam kinh nghiem,209569
781170,TU VAN TAI CHINH,29 Nguyen Dinh Chieu - Hai Ba Trung - Ha Noi,Ha Noi,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,1,"Tai chinh, Tu van, Bao hiem",nhan vien tu van tai chinh,0 - 1 nam kinh nghiem,209573
782577,Nhan vien hanh chinh ke toan noi bo,"16-18 Xuan Dieu, Phuong 04, Quan Tan Binh, TP.HCM",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Ke toan - Kiem toan,ke toan noi bo,Khong yeu cau,209646
782321,Nhan Vien Kinh Doanh Telesale,49/5 Vo Truong Toan - An Hoa - Ninh Kieu,Can Tho,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,Nhan vien kinh doanh,Nhan Vien Sale Online,Khong yeu cau,209646
781957,Nhan Vien Ke Toan Dich Vu,35 Le Thanh Nghi,Da Nang,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Ke toan - Kiem toan,truong phong kiem toan noi bo,0 - 1 nam kinh nghiem,209646
781386,Quan Ly Kho,"10 Tran Trong Cung, P Tan Thuan Dong, Q7",Ho Chi Minh,Truong Phong,7 - 10 trieu,Toan thoi gian co dinh,1,Logistic,nhan vien quan ly kho,1 - 2 nam kinh nghiem,209674
784048,CONG TAC VIEN IT (QUAN TRI HE THONG MANG),"Phong 505 â€“ Trung tam Dao tao truc tuyen (Co so 97 Vo Van Tan, Phuong 6, Quan 3, Thanh pho Ho Chi Minh)",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"IT Phan cung - mang, IT phan mem, Giao duc - Dao tao",nhan vien cong nghe thong tin,0 - 1 nam kinh nghiem,209684
781229,NHAN VIEN TU VAN - TELESALE,Mai Chi Tho,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Ngan hang - Chung khoan - Dau tu, Telesales, Tu van",nhan vien tu van,Khong yeu cau,209686
780820,Nhan vien kinh doanh (Uu tien sinh vien moi ra truong),14/12 Than Nhan Trung Phuong 13 Tan Binh Ho Chi Minh,Ho Chi Minh,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,1,"Nhan vien kinh doanh, Hanh chinh - Van phong, Tu van",nhan vien kinh doanh khong can kinh nghiem,Khong yeu cau,209702
780477,Nhan vien Tiep thi ky thuat so Digital Marketing,"71 Duong 320 Bong Sao, Phuong 5, Quan 8, Ho Chi Minh",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,Marketing - PR,trade marketing executive,1 - 2 nam kinh nghiem,209718
780857,Nhan vien telesales lam viec tai quan 3,326 Cach mang thang 8 - phuong 10 - quan 3,Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Cham soc khach hang, Telesales, Nhan vien kinh doanh",nhan vien phong kinh doanh,Khong yeu cau,209728
781680,Tuyen nhan vien Sales marketing,So 367 duong 5/4 Quan Toan Hong Bang Hai Phong,Hai Phong,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,Marketing - PR,Marketing Online,0 - 1 nam kinh nghiem,209740
783299,Chuyen vien kinh doanh,"G26-G27 duong so 3A, KDC Him Lam, P. Tan Hung, Q7, tp.HCM",Ho Chi Minh,Nhan vien,10 - 15 trieu,Toan thoi gian co dinh,1,"Cham soc khach hang, Kien truc - Tk noi that, Nhan vien kinh doanh",nhan vien cham soc khach hang,1 - 2 nam kinh nghiem,209777
783172,Nhan vien TU VAN CHO DIAMOND STAR _ BINH THANH,"67 Dinh Bo Linh, phuong 26, Quan Binh Thanh, TPHCM",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Tu van, Tai chinh, Cham soc khach hang",chuyen vien tu van khach hang,Khong yeu cau,209782
781795,Nhan Vien XU LY HO SO - Part Fulltime,79 duong 37 KDC Van Phuc Thu Duc,Ho Chi Minh,Moi Tot Nghiep,Thoa thuan,Ban thoi gian,1,"Tai chinh, Ngan hang - Chung khoan - Dau tu",quan he khach hang,Khong yeu cau,209782
781263,QUAN LY PHAT TRIEN KINH DOANH,79 duong 37 KDC Van Phuc Thu Duc,Ho Chi Minh,Quan ly cap trung,15 - 20 trieu,Toan thoi gian co dinh,1,"Tai chinh, Quan ly dieu hanh",tai chinh doanh nghiep,1 - 2 nam kinh nghiem,209782
780529,Nhan vien ke toan,"161 Le Dai Hanh, phuong 13 quan 11",Ho Chi Minh,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Cham soc khach hang, Nganh nghe khac, Ke toan - Kiem toan",nhan vien cham soc khach hang,Khong yeu cau,209869
781138,NHAN VIEN TU VAN PARTTIME,"201 Nguyen Ngoc Vu, Trung Hoa, Cau Giay, Ha Noi",Ha Noi,Nhan vien,3 - 5 trieu,Ban thoi gian,1,"Tu van, Hanh chinh - Van phong, Du lich",nhan vien tu van online,Khong yeu cau,209870
781012,"NHAN VIEN KINH DOANH BAT DONG SAN (CO LUONG CUNG, THU NHAP 30TRIEU THANG))","So 87 Duong so 3, KDC Cityland Park Hills, Phuong 10, Quan Go Vap, TP. HCM",Ho Chi Minh,Nhan vien,Thoa thuan,Toan thoi gian co dinh,1,KD bat dong san,nhan vien kinh doanh nha pho,Khong yeu cau,209885
782299,Nhan vien tu van chot don - Bac Tu Liem,122 Phu Dien - Bac Tu Liem - Ha Noi,Ha Noi,Nhan vien,7 - 10 trieu,Toan thoi gian co dinh,1,"Cham soc khach hang, Sinh vien moi tot nghiep - Thuc tap, Telesales",nhan vien truc tong dai,Khong yeu cau,209889
782182,Nhan vien van don,122 Phu Dien,Ha Noi,Nhan vien,5 - 7 trieu,Toan thoi gian co dinh,1,"Sinh vien moi tot nghiep - Thuc tap, Cham soc khach hang, Quan ly don hang",nhan vien tiep nhan don hang,Khong yeu cau,209889
784123,sale executive,Toa A khu X2 Ngo 18 Nguyen Co Thach Nam Tu Liem Ha Noi,Ha Noi,Nhan vien,15 - 20 trieu,Toan thoi gian co dinh,1,"Cham soc khach hang, Tu van",chuyen vien tu van khach hang,1 - 2 nam kinh nghiem,209926
